石塘谷寨,所在关（路）,曹家寨
小台儿寨,所在关（路）,曹家寨
师坡谷,所在关（路）,古北口
沙岭儿口寨,所在关（路）,古北口
丫鬟山寨,所在关（路）,古北口
司马台寨,所在关（路）,古北口
鸦鹘安寨,所在关（路）,古北口
盧家安寨,所在关（路）,古北口
蠺房谷寨,所在关（路）,潮河川
陡道谷寨,所在关（路）,潮河川
吊马谷寨,所在关（路）,潮河川
潮河第七寨,所在关（路）,潮河川
潮河第六寨,所在关（路）,潮河川
潮河第五寨,所在关（路）,潮河川
潮河第一寨,所在关（路）,潮河川
划车岭寨,所在关（路）,白马关
大良谷寨,所在关（路）,石塘岭
牛头海口营城堡,所在关（路）,山海路
黄土岭营城堡,所在关（路）,石门路
长谷驻操营城堡,所在关（路）,石门路
石门寨营城堡,所在关（路）,石门路
平山营城堡,所在关（路）,石门路
驸马寨营城堡,所在关（路）,石门路
台头营城堡,所在关（路）,台头路
赤洋海口营城堡,所在关（路）,台头路
界岭口营城堡,所在关（路）,台头路
燕河营城堡,所在关（路）,燕河路
桃林营城堡,所在关（路）,燕河路
刘家营城堡,所在关（路）,燕河路
新桥海口营城堡,所在关（路）,燕河路
徐流营城堡,所在关（路）,燕河路
建昌营城堡,所在关（路）,燕河路
五重安营城堡,所在关（路）,太平路
太平寨营城堡,所在关（路）,太平路
青山驻操营城堡,所在关（路）,喜峰口路
滦阳营城堡,所在关（路）,喜峰口路
汉儿庄营城堡,所在关（路）,松棚路
松棚谷营城堡,所在关（路）,松棚路
三屯营城堡,所在关（路）,松棚路
罗文谷营城堡,所在关（路）,松棚路
大安口营城堡,所在关（路）,马兰路
鲶鱼石营城堡,所在关（路）,马兰路
马兰谷营城堡,所在关（路）,马兰路
黄崖口营城堡,所在关（路）,马兰路
黄崖口驻操营城堡,所在关（路）,马兰路
将军石营城堡,所在关（路）,马兰路
峨眉山营城堡,所在关（路）,马兰路
熊儿谷营城堡,所在关（路）,密云道
镇虏营城堡,所在关（路）,密云道
墙子岭营城堡,所在关（路）,密云道
曹家寨营城堡,所在关（路）,曹家路
吉家庄营城堡,所在关（路）,曹家路
司马台营城堡,所在关（路）,古北路
古北口营城堡,所在关（路）,古北路
潮河川旧营城堡,所在关（路）,古北路
潮河川新营城堡,所在关（路）,古北路
石匣营城堡,所在关（路）,古北路
白马关营城堡,所在关（路）,石塘路
石塘岭营城堡,所在关（路）,石塘路
大水谷旧营城堡,所在关（路）,石塘路
大水谷新营城堡,所在关（路）,石塘路
山海关,修建人,徐达
南海口关,修建人,徐达
大青山关,修建人,洪钟
西阳口,修建人,洪钟
大毛山堡,修建人,洪钟
甘泉堡,修建人,洪钟
黄土岭营城堡,修建人,洪钟
平山营城堡,修建人,宗胜
界岭口关,修建人,戚继光
重峪口关,修建人,洪钟
台头营城堡,修建人,洪钟
台头营城堡,修建人,戚继光
桃林口关,修建人,戚继光
冷口关,修建人,戚继光
孤窑儿寨,修建人,洪钟
松棚谷营城堡,修建人,洪钟
三屯营城堡,修建人,胡镛
三屯营城堡,修建人,戚继光
黄崖口关,修建人,戚继光
马兰谷寨,修建人,戚继光
太平安寨,修建人,戚继光
古北口关,修建人,戚继光
龙庆仓,驻地,密云县
猪圈头仓,驻地,镇虏营城堡
顺义仓,驻地,顺义
黄崖口仓,驻地,黄崖口关
大安口仓,驻地,大安口
永盈仓,驻地,遵化市
汉儿庄仓,驻地,汉儿庄营城堡
青山营仓,驻地,青山驻操营城堡
古北口仓,驻地,古北口关
广丰仓,驻地,石塘岭营城堡
广有仓,驻地,曹家寨营城堡
太平寨仓,驻地,太平寨营城堡
蓟州预备仓,驻地,蓟县
刘家口仓,驻地,刘家口关
台头营仓,驻地,台头营城堡
石门寨仓,驻地,石门寨营城堡
黄土岭仓,驻地,黄土岭营城堡
石匣仓,驻地,石匣营城堡
熊儿谷仓,驻地,平谷县
将军营仓,驻地,将军石营城堡
马兰谷仓,驻地,马兰谷营城堡
罗文谷仓,驻地,罗文峪关
洪山口仓,驻地,洪山口关
喜峰口仓,驻地,大喜峰口关
三屯营仓,驻地,迁西县
广储仓,驻地,白马关口
广积仓,驻地,大水峪关
五重安仓,驻地,五重安营城堡
蓟州仓,驻地,蓟县
建昌营仓,驻地,建昌营城堡
燕河营仓,驻地,燕河营城堡
界岭口仓,驻地,界岭口营城堡
山海仓,驻地,山海关
广盈仓,驻地,墙子岭营城堡
山海关驿,所属路,山海路
榆关驿,所属路,台头路
滦河驿,所属路,燕河路
迁安驿,所属路,石门路
七家岭驿,所属路,太平路
滦阳驿,所属路,太平路
义丰驿,所属路,松棚路
遵化驿,所属路,松棚路
阳樊驿,所属路,马兰路
渔阳驿,所属路,马兰路
三河驿,所属路,古北路
密云驿,所属路,密云县
卢峰口驿,所属路,台头路
斋堂镇,所在区县,门头沟
雁翅镇,所在区县,门头沟
妙峰山镇,所在区县,门头沟
清水镇,所在区县,门头沟
谭柘寺镇,所在区县,门头沟
王平镇,所在区县,门头沟
长陵镇,所在区县,昌平
兴寿镇,所在区县,昌平
小汤山镇,所在区县,昌平
流村镇,所在区县,昌平
崔村镇,所在区县,昌平
北七家镇,所在区县,昌平
南口镇,所在区县,昌平
金海湖镇,所在区县,平谷县
黄松峪乡,所在区县,平谷县
大华山镇,所在区县,平谷县
熊尔寨乡,所在区县,平谷县
山东庄镇,所在区县,平谷县
王辛庄镇,所在区县,平谷县
镇罗营镇,所在区县,平谷县
南独河镇,所在区县,平谷县
大兴庄镇,所在区县,平谷县
刘家店镇,所在区县,平谷县
怀柔镇,所在区县,怀柔县
宝山镇,所在区县,怀柔县
汤河口镇,所在区县,怀柔县
怀北镇,所在区县,怀柔县
琉璃庙镇,所在区县,怀柔县
渤海镇,所在区县,怀柔县
九渡河镇,所在区县,怀柔县
喇叭沟门乡,所在区县,怀柔县
雁栖镇,所在区县,怀柔县
桥梓镇,所在区县,怀柔县
长哨营满族乡,所在区县,怀柔县
石城镇,所在区县,密云县
新城子镇,所在区县,密云县
古北口镇,所在区县,密云县
北庄镇,所在区县,密云县
巨各庄镇,所在区县,密云县
太师屯镇,所在区县,密云县
溪翁庄镇,所在区县,密云县
西田各庄镇,所在区县,密云县
大城子镇,所在区县,密云县
不老屯镇,所在区县,密云县
千家店镇,所在区县,延庆
八达岭镇,所在区县,延庆
延庆镇,所在区县,延庆
大庄科乡,所在区县,延庆
珍珠泉乡,所在区县,延庆
永宁镇,所在区县,延庆
旧县镇,所在区县,延庆
井庄镇,所在区县,延庆
四海镇,所在区县,延庆
张山营镇,所在区县,延庆
大榆树镇,所在区县,延庆
沈家营镇,所在区县,延庆
爨底下村,所属乡镇,斋堂镇
柏峪村,所属乡镇,斋堂镇
向阳口村,所属乡镇,斋堂镇
黄岭西村,所属乡镇,斋堂镇
火村,所属乡镇,斋堂镇
马栏村,所属乡镇,斋堂镇
碣石村,所属乡镇,雁翅镇
高台村,所属乡镇,雁翅镇
岭角村,所属乡镇,妙峰山镇
涧沟村,所属乡镇,妙峰山镇
炭厂村,所属乡镇,妙峰山镇
黄土台村,所属乡镇,妙峰山镇
水峪嘴村,所属乡镇,妙峰山镇
洪水口村,所属乡镇,清水镇
江水河村,所属乡镇,清水镇
八亩堰村,所属乡镇,清水镇
黄安坨村,所属乡镇,清水镇
西达么村,所属乡镇,清水镇
张家铺村,所属乡镇,清水镇
赵家台村,所属乡镇,谭柘寺镇
平原村,所属乡镇,谭柘寺镇
东马各庄村,所属乡镇,王平镇
韭园村,所属乡镇,王平镇
麻峪房子民俗村,所属乡镇,长陵镇
黄泉寺村,所属乡镇,长陵镇
下口村,所属乡镇,长陵镇
碓臼峪村,所属乡镇,长陵镇
东水峪村,所属乡镇,长陵镇
康陵村,所属乡镇,长陵镇
德陵民俗村,所属乡镇,长陵镇
大岭沟村,所属乡镇,长陵镇
百合村,所属乡镇,兴寿镇
西湖民俗村,所属乡镇,兴寿镇
花果山民俗村,所属乡镇,兴寿镇
湖门民俗村,所属乡镇,兴寿镇
酸枣岭村,所属乡镇,小汤山镇
长峪城村,所属乡镇,流村镇
菩萨鹿村,所属乡镇,流村镇
瓦摇村,所属乡镇,流村镇
漆园村,所属乡镇,流村镇
北照台村,所属乡镇,流村镇
香堂村,所属乡镇,崔村镇
郑各庄村,所属乡镇,北七家镇
天龙潭村,所属乡镇,南口镇
羊台子民俗村,所属乡镇,南口镇
花塔村,所属乡镇,南口镇
居庸关村,所属乡镇,南口镇
白羊城民俗村,所属乡镇,流村镇
真顺村,所属乡镇,崔村镇
黄草洼村,所属乡镇,金海湖镇
海子村,所属乡镇,金海湖镇
韩庄村,所属乡镇,金海湖镇
将军关村,所属乡镇,金海湖镇
红石门村,所属乡镇,金海湖镇
黑水湾村,所属乡镇,金海湖镇
郭家屯村,所属乡镇,金海湖镇
雕窝村,所属乡镇,黄松峪乡
梨树沟村,所属乡镇,黄松峪乡
塔洼村,所属乡镇,黄松峪乡
大东沟村,所属乡镇,黄松峪乡
鱼子山村,所属乡镇,山东庄镇
苏子峪村,所属乡镇,大华山镇
挂甲峪村,所属乡镇,大华山镇
泉水峪村,所属乡镇,大华山镇
东辛撞村,所属乡镇,大华山镇
老泉口村,所属乡镇,熊尔寨乡
太后村,所属乡镇,王辛庄镇
北太平庄村,所属乡镇,王辛庄镇
井峪村,所属乡镇,王辛庄镇
东四道岭村,所属乡镇,镇罗营镇
玻璃台村,所属乡镇,镇罗营镇
张家台村,所属乡镇,镇罗营镇
北寨村,所属乡镇,南独河镇
淘金谷欢乐农家,所属乡镇,大兴庄镇
东山下村,所属乡镇,刘家店镇
行宫村,所属乡镇,刘家店镇
前吉山村,所属乡镇,刘家店镇
北宅村,所属乡镇,桥梓镇
新王峪村,所属乡镇,桥梓镇
上王峪村,所属乡镇,桥梓镇
卢庄村,所属乡镇,怀柔镇
甘涧峪村,所属乡镇,怀柔镇
超梁子村,所属乡镇,宝山镇
东帽湾村,所属乡镇,汤河口镇
西庄村,所属乡镇,怀北镇
大水峪村,所属乡镇,怀北镇
椴树岭村,所属乡镇,怀北镇
河防口村,所属乡镇,怀北镇
后山铺村,所属乡镇,琉璃庙镇
八宝堂村,所属乡镇,琉璃庙镇
西湾子村,所属乡镇,琉璃庙镇
青石岭村,所属乡镇,琉璃庙镇
庄户村,所属乡镇,渤海镇
苇店民俗村,所属乡镇,渤海镇
六渡河村,所属乡镇,渤海镇
慕田峪村,所属乡镇,渤海镇
三岔村,所属乡镇,渤海镇
北沟村,所属乡镇,渤海镇
田仙峪村,所属乡镇,渤海镇
西水峪村,所属乡镇,九渡河镇
杏树台村,所属乡镇,九渡河镇
石湖峪村,所属乡镇,九渡河镇
孙栅子村,所属乡镇,喇叭沟门乡
苗营村,所属乡镇,喇叭沟门乡
中榆树店村,所属乡镇,喇叭沟门乡
官地村,所属乡镇,雁栖镇
神堂峪村,所属乡镇,雁栖镇
莲花池村,所属乡镇,雁栖镇
石片村,所属乡镇,雁栖镇
七道梁正白旗村,所属乡镇,长哨营满族乡
石城村,所属乡镇,石城镇
石塘路村,所属乡镇,石城镇
贾峪村,所属乡镇,石城镇
张家坟村,所属乡镇,石城镇
捧河岩村,所属乡镇,石城镇
水堡子村,所属乡镇,石城镇
黄土梁村,所属乡镇,石城镇
遥桥峪村,所属乡镇,新城子镇
曹家路村,所属乡镇,新城子镇
花园村,所属乡镇,新城子镇
河东村,所属乡镇,古北口镇
河西村,所属乡镇,古北口镇
司马台村,所属乡镇,古北口镇
苇子峪村,所属乡镇,北庄镇
南沟村,所属乡镇,北庄镇
达峪村,所属乡镇,巨各庄镇
双圣峪村,所属乡镇,太师屯镇
龙潭沟村,所属乡镇,太师屯镇
走马庄口门子村,所属乡镇,溪翁庄镇
石马峪民俗村,所属乡镇,溪翁庄镇
黑山寺村,所属乡镇,溪翁庄镇
牛盆峪村,所属乡镇,西田各庄镇
大龙门村,所属乡镇,大城子镇
史庄子村,所属乡镇,不老屯镇
河西村（秀水湾民俗度假村）,所属乡镇,千家店镇
长寿岭村,所属乡镇,千家店镇
古家窑村,所属乡镇,千家店镇
下湾村,所属乡镇,千家店镇
里炮村（红苹果度假村）,所属乡镇,八达岭镇
岔道村,所属乡镇,八达岭镇
东沟村,所属乡镇,八达岭镇
石佛寺村,所属乡镇,八达岭镇
石峡村,所属乡镇,八达岭镇
下德龙湾村,所属乡镇,八达岭镇
东小河屯村,所属乡镇,延庆镇
卓家营村,所属乡镇,延庆镇
水泉沟村（莲花缘度假村）,所属乡镇,大庄科乡
香屯村,所属乡镇,大庄科乡
汉家川河南村,所属乡镇,大庄科乡
珍珠泉村,所属乡镇,珍珠泉乡
水泉子村,所属乡镇,珍珠泉乡
小川村,所属乡镇,珍珠泉乡
上磨村,所属乡镇,永宁镇
盆窑村,所属乡镇,旧县镇
古城村,所属乡镇,旧县镇
柳沟村,所属乡镇,井庄镇
南湾村,所属乡镇,四海镇
西大庄科村,所属乡镇,张山营镇
玉皇庙村,所属乡镇,张山营镇
韩郝庄,所属乡镇,张山营镇
东桑园村,所属乡镇,大榆树镇
上花园村,所属乡镇,沈家营镇
西王化营村,所属乡镇,沈家营镇
宗胜,任总兵时间,正统
吴德,任总兵时间,天顺
赵胜,任总兵时间,成化
刘清,任总兵时间,成化
孙杰,任总兵时间,正统
李铭,任总兵时间,成化
刘福,任总兵时间,弘治
蒋骥,任总兵时间,弘治
阮兴,任总兵时间,弘治
王铭,任总兵时间,弘治
温和,任总兵时间,正德
吴玉,任总兵时间,正德
冯澄,任总兵时间,正德
陈鏸,任总兵时间,正德
戴钦,任总兵时间,正德
马永,任总兵时间,嘉靖
杨慎,任总兵时间,嘉靖
卜云,任总兵时间,嘉靖
刘渊,任总兵时间,嘉靖
萧升,任总兵时间,嘉靖
祝雄,任总兵时间,嘉靖
戴廉,任总兵时间,嘉靖
周徹,任总兵时间,嘉靖
罗希韩,任总兵时间,嘉靖
李凤鸣,任总兵时间,嘉靖
成勋,任总兵时间,嘉靖
周益昌,任总兵时间,嘉靖
欧阳安,任总兵时间,嘉靖
李广,任总兵时间,嘉靖
张承勋,任总兵时间,嘉靖
胡镇,任总兵时间,嘉靖
王孟夏,任总兵时间,嘉靖
孙膑,任总兵时间,嘉靖
李世忠,任总兵时间,隆庆
郭琥,任总兵时间,隆庆
张臣,任总兵时间,万历
董一元,任总兵时间,万历
张邦奇,任总兵时间,万历
王保,任总兵时间,万历
尤继先,任总兵时间,万历
倪尚忠,任总兵时间,万历
杜松,任总兵时间,万历
马栋,任总兵时间,万历
王国栋,任总兵时间,万历
萧如薰,任总兵时间,万历
张国柱,任总兵时间,万历
张承荫,任总兵时间,万历
李怀信,任总兵时间,万历
朱国良,任总兵时间,万历
刘渠,任总兵时间,万历
王威,任总兵时间,万历
许世臣,任总兵时间,万历
杨茂春,任总兵时间,万历
孙祖寿,任总兵时间,天启
马世龙,任总兵时间,天启
尤世威,任总兵时间,天启
朱国彦,任总兵时间,崇祯
杨肇基,任总兵时间,崇祯
杨国振,任总兵时间,崇祯
王维城,任总兵时间,崇祯
杨嘉谟,任总兵时间,崇祯
张天礼,任总兵时间,崇祯
陈国威,任总兵时间,崇祯
吴国俊,任总兵时间,崇祯
白蛟,任总兵时间,崇祯
李居正,任总兵时间,崇祯
薛敏忠,任总兵时间,崇祯
唐通,任总兵时间,崇祯
孔希贵,任总兵时间,崇祯
陈志,任总兵时间,永乐
张信,任总兵时间,永乐
王彧,任总兵时间,宣德
冯宗,任总兵时间,成化
焦寿,任总兵时间,成化
胡镛,任总兵时间,景泰
沈煜,任总兵时间,天顺
马荣,任总兵时间,天顺
陈景先,任总兵时间,永乐
陈敬,任总兵时间,永乐
杨四畏,任总兵时间,万历
戚继光,任总兵时间,隆庆
孙杰,职位,伯爵
刘福,职位,伯爵
蒋骥,职位,候爵
陈鏸,职位,伯爵
陈志,职位,伯爵
张信,职位,候爵
焦寿,职位,伯爵
沈煜,职位,伯爵
宗胜,出生地,遵化卫
吴玉,出生地,遵化卫
刘渊,出生地,山海卫
萧升,出生地,抚宁卫
祝雄,出生地,山海卫
戴廉,出生地,蓟州卫
周徹,出生地,抚宁卫
罗希韩,出生地,平谷县
成勋,出生地,蓟州卫
孙祖寿,出生地,昌平
王彧,出生地,密云县
胡镛,出生地,永平卫
马荣,出生地,遵化卫
陈景先,出生地,东胜右卫
倒马关驿 ,所属路,倒马关
榆河驿,所属路,昌平
山海关驿,所在区县,山海关区
榆关驿,所在区县,抚宁县
滦河驿,所在区县,卢龙县
迁安驿,所在区县,迁安县
七家岭驿,所在区县,迁安县
滦阳驿,所在区县,迁西县
遵化驿,所在区县,遵化市
渔阳驿,所在区县,蓟县
卢峰口驿,所在区县,抚宁县
山海关驿,初置时间,洪武
榆关驿,初置时间,洪武
迁安驿,初置时间,洪武
阳樊驿,初置时间,嘉靖
渔阳驿,初置时间,天启
三河驿,初置时间,正德
潞河驿,初置时间,永乐
上阵驿 ,初置时间,洪武
金台驿,初置时间,洪武
泾阳驿,初置时间,嘉靖
倒马关驿 ,初置时间,洪武
密云驿,初置时间,洪武
榆河驿,初置时间,嘉靖
卢峰口驿,初置时间,洪武
山海路,西邻,石门路
石门路,西邻,台头路
台头路,西邻,燕河路
燕河路,西邻,太平路
太平路,西邻,喜峰口路
喜峰口路,西邻,松棚路
松棚路,西邻,马兰路
马兰路,西邻,墙子路
墙子路,西邻,曹家路
曹家路,西邻,古北路
古北路,西邻,石塘路
石门路,东临,山海路
台头路,东临,石门路
燕河路,东临,台头路
太平路,东临,燕河路
喜峰口路,东临,太平路
松棚路,东临,喜峰口路
马兰路,东临,松棚路
墙子路,东临,马兰路
曹家路,东临,墙子路
古北路,东临,曹家路
石塘路,东临,古北路
辽东镇,西邻,蓟镇
宣府镇,西邻,大同镇
大同镇,西邻,延绥镇
延绥镇,西邻,宁夏镇
宁夏镇,西邻,甘肃镇
甘肃镇,东临,固原镇
山西镇,西邻,延绥镇
固原镇,西邻,甘肃镇
蓟镇,西邻,宣府镇
昌镇,西邻,真保镇
真保镇,西邻,山西镇
宣府镇,东临,蓟镇
大同镇,东临,宣府镇
延绥镇,东临,固原镇
宁夏镇,东临,延绥镇
甘肃镇,东临,宁夏镇
山西镇,东临,真保镇
固原镇,东临,延绥镇
蓟镇,西邻,昌镇
昌镇,东临,蓟镇
真保镇,东临,昌镇
延绥镇,东临,大同镇
延绥镇,东临,山西镇
蓟镇,东临,辽东镇
油松,学名,Pinus tabulaeformis Carr.
胡枝子,学名,Lespedeza bicolor Turcz.
小叶鼠李,学名,Rhamnus parvifolia Bunge
榛,学名,Corylus heterophylla Fisch et Trautv.
刺五加,学名,Acanthopanax senticosus (Rupr. et Maxim.) Harms
野大豆,学名,Glycine soja Sieb. et Zucc.
紫椴,学名,Tilia amurensis
黄檗,学名,Phellodendron zmurense
胡桃楸,学名,Juglans mandshurica Maxim.
板栗,学名,Castanea mollissima Bl.
栓皮栎,学名,Quercus variabilis Bl.
玉竹,学名,Polygonatum odoratum (Mill.) Druce
穿山龙,学名,Discorea nipponica Makino
山杨,学名,Populus davidiana Dode
白莲蒿,学名,Artemisia sacrorum Ledeb.
枣,学名,Ziziphus jujuba Mill.
荆条,学名,Vitex negundo var. heterophylla (Franch.) Rehd.
野鸢尾,学名,Iris dichotoma Pall
茜草,学名,Rubia cordifolia Linn.
国槐,学名,Sophora japonica Linn.
黄栌,学名,Cotinus coggygria Scop.
桑,学名,Morus alba L.
山葡萄,学名,Vitis amurensis Rupr.
白桦,学名,Betula platyphylla Suk.
毛樱桃,学名,Prunus tomentosa (Thunb.) Wall.
山丁子,学名,Malus baccata (Linn.) Borkh.
槲寄生,学名,Viscum coloratum (Kom.) Nakai
野韭,学名,Allium ramosum L.
车前,学名,Plantago asiatica L.
苦菜,学名,Ixeris Chinensis (Thunb.) Nakai
灰菜,学名,Chenopodium album L.
草麻黄,学名,Ephedra sinica Stapf
华北落叶松,学名,Larix principls-rupprechtii Mayr.
山杏,学名,Prunus sibirica L.
山楂,学名,Crataegus pinnatifida L.
巴天酸模,学名,Rumex patientia L.
鹅绒委陵菜,学名,Ptenrilla anserina L.
三裂叶绣线菊,学名,Spiraea trilobata L.
旱柳,学名,Salix matsudana Koidz.
榆树,学名,Ulmus pumila L.
葎草,学名,Humulus scandens (Lour.) Merr.
野古草,学名,Arundinella hirta (Thunb.)
萝藦,学名,Metaplexis japonica (Thunb.) Makino
苍耳,学名,Xanthium sibiricum Patrin ex widd.
卷柏,学名,Selaginella tamar iscina (Beauv.) Spr.
石沙参,学名,Adenophora polyantha Nakai
祁州漏芦,学名,Rhaponticum uniflorum (L.) DC.
北柴胡,学名,Bupleurum chinense DC.
草乌,学名,Aconitum kusnezoffii Reichb.
钝叶瓦松,学名,Orostachys malacophyllus (Pall.) Fisch.
太平花,学名,Philadelphus pekinensis Rupr.
大花溲疏,学名,Deutzia grandiflora Bge.
矮紫苞鸢尾,学名,Iris ruthenicar Ker-Gawl. var. nana Maxim.
河蒴荛花,学名,Wikstroemia chamaedaphne (Bge.) Meisn.
雀儿舌头,学名,Leptopus chinensis (Bunge) Pojark.
黄花蒿,学名,Artemisia annua L.
飞廉,学名,Carduus crispus L.
榆叶梅,学名,Prunus triloba Lindl.
华北绣线菊,学名,Spiraea fritschiana Schneid
达乌里胡枝子,学名,Lespedeza davurica (Laxm.) Schindl.
糙叶黄耆,学名,Astragalus scaberimus Bge.
蒙古栎,学名,Quercus mongolica Fisch.
地肤,学名,Kochia scoparia (L.) Schrad.
黄背草,学名,Themeda japonica (Willd.) Tanaka
画眉草,学名,Eragrostis pilosa (L.) Beauv.
大油芒,学名,Spodiopogon sibiricus Trin.
披针叶苔草,学名,Carex lanceolata Boott
油松,野生植物资源,油脂植物、树脂树胶植物
胡枝子,野生植物资源,油脂植物、饲料牧草植物、蜜源植物
小叶鼠李,野生植物资源,油脂植物
榛,野生植物资源,油脂植物
刺五加,野生植物资源,药用植物
野大豆,野生植物资源,饲料牧草植物、药用植物
紫椴,野生植物资源,蜜源植物
黄檗,野生植物资源,药用植物
胡桃楸,野生植物资源,淀粉植物、纤维素植物、农药类植物
板栗,野生植物资源,淀粉植物
栓皮栎,野生植物资源,淀粉植物
玉竹,野生植物资源,淀粉植物
穿山龙,野生植物资源,淀粉植物
山杨,野生植物资源,淀粉植物、纤维素植物
白莲蒿,野生植物资源,香料植物
枣,野生植物资源,香料植物
荆条,野生植物资源,香料植物
野鸢尾,野生植物资源,香料植物
茜草,野生植物资源,色素植物
国槐,野生植物资源,色素植物、蜜源植物
黄栌,野生植物资源,色素植物
桑,野生植物资源,色素植物
山葡萄,野生植物资源,饮料植物
白桦,野生植物资源,饮料植物
毛樱桃,野生植物资源,饮料植物
山丁子,野生植物资源,饮料植物
槲寄生,野生植物资源,山野菜植物、药用植物
野韭,野生植物资源,山野菜植物
车前,野生植物资源,山野菜植物
苦菜,野生植物资源,山野菜植物、药用植物
灰菜,野生植物资源,山野菜植物
草麻黄,野生植物资源,山野菜植物、药用植物
华北落叶松,野生植物资源,树脂树胶植物、鞣料植物
山杏,野生植物资源,树脂树胶植物
山楂,野生植物资源,树脂树胶植物
巴天酸模,野生植物资源,鞣料植物
鹅绒委陵菜,野生植物资源,鞣料植物
三裂叶绣线菊,野生植物资源,鞣料植物
旱柳,野生植物资源,鞣料植物
榆树,野生植物资源,纤维素植物
葎草,野生植物资源,纤维素植物
野古草,野生植物资源,纤维素植物
萝藦,野生植物资源,纤维素植物
苍耳,野生植物资源,能源植物
卷柏,野生植物资源,药用植物
石沙参,野生植物资源,药用植物
祁州漏芦,野生植物资源,药用植物
北柴胡,野生植物资源,药用植物
草乌,野生植物资源,农药类植物
钝叶瓦松,野生植物资源,花卉植物
太平花,野生植物资源,花卉植物
大花溲疏,野生植物资源,花卉植物、环境保护植物
矮紫苞鸢尾,野生植物资源,花卉植物
河蒴荛花,野生植物资源,农药类植物
雀儿舌头,野生植物资源,农药类植物
黄花蒿,野生植物资源,农药类植物
飞廉,野生植物资源,蜜源植物
榆叶梅,野生植物资源,蜜源植物
华北绣线菊,野生植物资源,蜜源植物
达乌里胡枝子,野生植物资源,环境绿化植物
糙叶黄耆,野生植物资源,环境绿化植物
蒙古栎,野生植物资源,环境绿化植物
地肤,野生植物资源,饲料牧草植物、农药类植物
黄背草,野生植物资源,饲料牧草植物
画眉草,野生植物资源,饲料牧草植物
大油芒,野生植物资源,饲料牧草植物
披针叶苔草,野生植物资源,饲料牧草植物
油松,科,松科
胡枝子,科,豆科
小叶鼠李,科,鼠李科
榛,科,桦木科
刺五加,科,五加科
野大豆,科,豆科
紫椴,科,椴树科
黄檗,科,芸香科
胡桃楸,科,胡桃科
板栗,科,壳斗科
栓皮栎,科,壳斗科
玉竹,科,百合科
穿山龙,科,薯蓣科
山杨,科,杨柳科
白莲蒿,科,菊科
枣,科,鼠李科
荆条,科,马鞭草科
野鸢尾,科,鸢尾科
茜草,科,茜草科
国槐,科,豆科
黄栌,科,漆树科
桑,科,桑科
山葡萄,科,葡萄科
白桦,科,桦木科
毛樱桃,科,蔷薇科
山丁子,科,蔷薇科
槲寄生,科,桑寄生科
野韭,科,百合科
车前,科,车前科
苦菜,科,菊科
灰菜,科,藜科
草麻黄,科,麻黄科
华北落叶松,科,松科
山杏,科,蔷薇科
山楂,科,蔷薇科
巴天酸模,科,蓼科
鹅绒委陵菜,科,蔷薇科
三裂叶绣线菊,科,蔷薇科
旱柳,科,杨柳科
榆树,科,榆科
葎草,科,桑科
野古草,科,禾本科
萝藦,科,萝藦科
苍耳,科,菊科
卷柏,科,卷柏科
石沙参,科,桔梗科
祁州漏芦,科,菊科
北柴胡,科,伞形科
草乌,科,毛茛科
钝叶瓦松,科,景天科
太平花,科,虎耳草科
大花溲疏,科,虎耳草科
矮紫苞鸢尾,科,鸢尾科
河蒴荛花,科,瑞香科
雀儿舌头,科,大戟科
黄花蒿,科,菊科
飞廉,科,菊科
榆叶梅,科,蔷薇科
华北绣线菊,科,蔷薇科
达乌里胡枝子,科,豆科
糙叶黄耆,科,豆科
蒙古栎,科,壳斗科
地肤,科,藜科
黄背草,科,禾本科
画眉草,科,禾本科
大油芒,科,禾本科
披针叶苔草,科,莎草科
油松,LABEL,野生植被
胡枝子,LABEL,野生植被
小叶鼠李,LABEL,野生植被
榛,LABEL,野生植被
刺五加,LABEL,重点保护植物
野大豆,LABEL,重点保护植物
紫椴,LABEL,重点保护植物
黄檗,LABEL,重点保护植物
胡桃楸,LABEL,重点保护植物
板栗,LABEL,野生植被
栓皮栎,LABEL,野生植被
玉竹,LABEL,野生植被
穿山龙,LABEL,重点保护植物
山杨,LABEL,野生植被
白莲蒿,LABEL,野生植被
枣,LABEL,野生植被
荆条,LABEL,野生植被
野鸢尾,LABEL,野生植被
茜草,LABEL,野生植被
国槐,LABEL,野生植被
黄栌,LABEL,野生植被
桑,LABEL,野生植被
山葡萄,LABEL,野生植被
白桦,LABEL,野生植被
毛樱桃,LABEL,野生植被
山丁子,LABEL,野生植被
槲寄生,LABEL,野生植被
野韭,LABEL,野生植被
车前,LABEL,野生植被
苦菜,LABEL,野生植被
灰菜,LABEL,野生植被
草麻黄,LABEL,重点保护植物
华北落叶松,LABEL,野生植被
山杏,LABEL,野生植被
山楂,LABEL,野生植被
巴天酸模,LABEL,野生植被
鹅绒委陵菜,LABEL,野生植被
三裂叶绣线菊,LABEL,野生植被
旱柳,LABEL,野生植被
榆树,LABEL,野生植被
葎草,LABEL,野生植被
野古草,LABEL,野生植被
萝藦,LABEL,野生植被
苍耳,LABEL,野生植被
卷柏,LABEL,野生植被
石沙参,LABEL,野生植被
祁州漏芦,LABEL,野生植被
北柴胡,LABEL,野生植被
草乌,LABEL,野生植被
钝叶瓦松,LABEL,野生植被
太平花,LABEL,野生植被
